additive,aryl_halide,base,ligand,yield
20,13,1,4,48.00212967
20,7,1,4,0.85894734
20,6,1,4,46.19696168
20,8,1,4,51.39664392
20,4,1,4,2.615785832
20,3,1,4,73.85492194
20,5,1,4,78.46972259
20,9,1,4,61.91869342
20,1,1,4,66.70576357
20,14,1,4,69.8410056
20,10,1,4,35.8579046
20,2,1,4,81.6084941
20,15,1,4,84.5566149
20,12,3,4,28.68684159
20,11,3,4,53.85457225
20,13,3,4,55.16379105
20,7,3,4,1.068125406
20,6,3,4,54.23706273
20,8,3,4,50.10376029
20,4,3,4,3.135484875
20,3,3,4,80.39591728
20,5,3,4,82.63071562
20,9,3,4,89.88953077
20,1,3,4,92.89765441
20,14,3,4,94.14846732
20,10,3,4,41.58551371
20,2,3,4,95.12897845
20,15,3,4,92.39124083
13,12,2,4,1.261091862
13,11,2,4,12.61696696
13,13,2,4,36.64285561
13,7,2,4,0.0
13,6,2,4,52.34346738
13,8,2,4,57.08877056
13,4,2,4,1.117675591
13,3,2,4,83.14947865
13,5,2,4,82.84063003
13,9,2,4,80.49152522
13,1,2,4,89.89767813
13,14,2,4,94.29690562
13,10,2,4,2.241763673
13,2,2,4,1.826315609
13,15,2,4,0.747631534
13,12,1,4,9.328786223
13,11,1,4,45.92980056
13,13,1,4,52.24472601
13,7,1,4,0.338169234
13,6,1,4,43.34412585
13,8,1,4,53.38444046
13,4,1,4,0.841459123
13,3,1,4,72.1822742
13,5,1,4,83.93941968
13,9,1,4,38.32865111
13,1,1,4,59.55424843
13,14,1,4,77.75555198
13,10,1,4,11.79076705
13,2,1,4,83.93526521
13,15,1,4,90.73131654
13,12,3,4,12.78013721
13,11,3,4,49.15372199
13,13,3,4,55.56585889
13,7,3,4,0.355367929
13,6,3,4,50.10834683
13,8,3,4,53.33497035
13,4,3,4,0.968826586
13,3,3,4,80.68492948
13,5,3,4,83.05466982
13,9,3,4,81.37846659
13,1,3,4,89.47412112
13,14,3,4,95.75260589
13,10,3,4,9.967076399
13,2,3,4,86.08980917
13,15,3,4,94.54981251
16,12,2,3,11.59050003
16,11,2,3,12.36887401
16,13,2,3,16.16257939
16,7,2,3,1.729864191
16,6,2,3,4.215754471
16,8,2,3,4.112217946
16,4,2,3,7.911192525
16,3,2,3,13.99630758
16,5,2,3,18.40781284
16,9,2,3,13.98755594
16,1,2,3,20.04239857
16,14,2,3,19.49452071
16,10,2,3,9.474964289
16,2,2,3,10.26328927
16,15,2,3,14.9442896
16,12,1,3,15.11582189
16,11,1,3,28.39895545
16,13,1,3,34.38141407
16,7,1,3,0.377050084
16,6,1,3,9.043513945
16,8,1,3,13.524053
16,4,1,3,3.045865819
16,3,1,3,26.51530021
16,5,1,3,28.15132537
16,9,1,3,22.49487977
16,1,1,3,37.83294904
16,14,1,3,43.37501152
16,10,1,3,10.00638892
16,2,1,3,21.4669222
16,15,1,3,32.75793304
16,12,3,3,11.65330714
16,11,3,3,22.58353247
16,13,3,3,35.26155109
16,7,3,3,0.275668441
16,6,3,3,4.057606054
16,8,3,3,8.039691846
16,4,3,3,2.547971795
16,3,3,3,17.09448081
16,5,3,3,30.59514524
16,9,3,3,26.31222578
16,1,3,3,50.09944792
16,14,3,3,55.00354925
16,10,3,3,6.968929302
16,2,3,3,18.1188647
16,15,3,3,29.06844689
19,12,2,3,1.25144582
19,11,2,3,8.110761371
19,13,2,3,9.109122278
19,7,2,3,0.121773863
19,6,2,3,3.267294839
19,8,2,3,9.105544009
19,4,2,3,0.689951869
19,3,2,3,8.876631997
19,5,2,3,6.083579291
19,9,2,3,7.972544215
19,1,2,3,11.17697809
19,14,2,3,13.03686492
19,10,2,3,3.23775549
19,2,2,3,7.996830791
19,15,2,3,9.676524882
19,12,1,3,0.0
19,11,1,3,3.342369627
19,13,1,3,23.70536277
19,7,1,3,0.0
19,6,1,3,0.0
19,8,1,3,1.742923089
19,4,1,3,0.0
19,3,1,3,1.132043957
19,5,1,3,4.889819476
19,9,1,3,4.510171982
19,1,1,3,34.38173794
19,14,1,3,42.29478749
19,10,1,3,0.0
19,2,1,3,5.948041851
19,15,1,3,8.970807298
19,12,3,3,0.0
19,11,3,3,3.074612079
19,13,3,3,14.24693951
19,7,3,3,0.0
19,6,3,3,0.0
19,8,3,3,0.878081853
19,4,3,3,0.0
19,3,3,3,0.830867403
19,5,3,3,2.902396599
19,9,3,3,6.536001371
19,1,3,3,46.5446166
19,14,3,3,46.08846314
19,10,3,3,0.0
19,2,3,3,3.074693717
19,15,3,3,5.085670913
14,12,2,3,18.46507819
14,11,2,3,13.47157217
14,13,2,3,37.38354754
14,7,2,3,1.208332351
14,6,2,3,39.67142934
14,8,2,3,41.17834608
14,4,2,3,10.30004263
14,3,2,3,61.72597738
14,5,2,3,62.91956913
14,9,2,3,19.78619625
14,1,2,3,23.5354934
14,14,2,3,21.9180702
14,10,2,3,47.96214472
14,2,2,3,27.15198165
14,15,2,3,76.45126838
14,12,1,3,0.0
14,11,1,3,30.36311877
14,13,1,3,31.86956379
14,7,1,3,0.542497492
14,6,1,3,14.09805788
14,8,1,3,17.10738006
14,4,1,3,3.019148584
14,3,1,3,33.44114491
14,5,1,3,35.15374563
14,9,1,3,24.23900204
14,1,1,3,43.49187499
14,14,1,3,48.23965662
14,10,1,3,14.0670777
14,2,1,3,26.30947521
14,15,1,3,35.92744664
14,12,3,3,12.90070345
14,11,3,3,25.0144043
14,13,3,3,42.53147932
14,7,3,3,0.44794504
14,6,3,3,12.94497014
14,8,3,3,24.71545556
14,4,3,3,2.841459947
14,3,3,3,36.58244249
14,5,3,3,64.13599101
14,9,3,3,32.16531055
14,1,3,3,51.64764803
14,14,3,3,58.39892185
14,10,3,3,13.37572764
14,2,3,3,30.61273502
14,15,3,3,47.66948987
11,12,2,3,9.055172217
11,11,2,3,8.916453721
11,13,2,3,8.674987339
11,7,2,3,1.468935867
11,6,2,3,2.627491811
11,8,2,3,4.471163192
11,4,2,3,6.90640733
11,3,2,3,8.653540466
11,5,2,3,10.22354965
11,9,2,3,7.147436012
11,1,2,3,9.80291595
11,14,2,3,10.13794025
11,10,2,3,3.031273928
11,2,2,3,4.546819288
11,15,2,3,8.546147234
11,12,1,3,7.131859569
11,11,1,3,17.58389829
11,13,1,3,26.35991815
11,7,1,3,0.0
11,6,1,3,0.665064231
11,8,1,3,2.871965335
11,4,1,3,0.0
11,3,1,3,4.892554111
11,5,1,3,8.121165956
11,9,1,3,11.68964545
11,1,1,3,24.97534285
11,14,1,3,29.2582978
11,10,1,3,0.894637207
11,2,1,3,2.546576237
11,15,1,3,7.473385241
11,12,3,3,9.967512853
11,11,3,3,17.78386933
11,13,3,3,18.90594075
11,7,3,3,0.0
11,6,3,3,2.785991996
11,8,3,3,3.936030958
11,4,3,3,3.462173057
11,3,3,3,12.57060724
11,5,3,3,12.67179243
11,9,3,3,14.22488447
11,1,3,3,19.78249574
11,14,3,3,23.41994655
11,10,3,3,6.131625875
11,2,3,3,9.894361569
11,15,3,3,12.53742021
16,12,2,1,9.616112883
16,11,2,1,13.66496862
16,13,2,1,11.85429164
16,7,2,1,2.579332416
16,6,2,1,16.4358293
16,8,2,1,18.29616546
16,4,2,1,2.889330361
16,3,2,1,19.25650723
16,5,2,1,19.42489921
16,9,2,1,30.38899776
16,1,2,1,38.88072897
16,14,2,1,40.27887601
16,10,2,1,11.94269708
16,2,2,1,21.93776353
16,15,2,1,23.04134387
16,12,1,1,10.309392
16,11,1,1,32.25917309
16,13,1,1,36.38251036
16,7,1,1,0.321740184
16,6,1,1,33.60384304
16,8,1,1,42.00742206
16,4,1,1,1.095223411
16,3,1,1,52.43953497
16,5,1,1,54.90007838
16,9,1,1,54.22895975
16,1,1,1,63.56431346
16,14,1,1,63.2869505
16,10,1,1,12.05436323
16,2,1,1,57.02971842
16,15,1,1,54.65489395
16,12,3,1,23.76547665
16,11,3,1,35.88987774
16,13,3,1,46.36906778
16,7,3,1,0.857255308
16,6,3,1,44.39407022
16,8,3,1,53.10447809
16,4,3,1,5.49871711
16,3,3,1,68.26027768
16,5,3,1,67.19924832
16,9,3,1,73.07610721
16,1,3,1,81.15618498
16,14,3,1,79.52732954
16,10,3,1,39.62688642
16,2,3,1,82.02772208
16,15,3,1,86.76211847
19,12,2,1,10.05139356
19,11,2,1,12.33593597
19,13,2,1,10.49048013
19,7,2,1,0.970983294
19,6,2,1,13.33701887
19,8,2,1,17.14482537
19,4,2,1,4.522238884
19,3,2,1,14.62829911
19,5,2,1,13.95628888
19,9,2,1,19.47556274
19,1,2,1,21.66443641
19,14,2,1,18.99441923
19,10,2,1,12.14875689
19,2,2,1,14.44407911
19,15,2,1,11.72782605
19,12,1,1,0.330501293
19,11,1,1,5.800095284
19,13,1,1,9.518190042
19,7,1,1,0.0
19,6,1,1,6.77799041
19,8,1,1,14.9053934
19,4,1,1,0.0
19,3,1,1,12.68915479
19,5,1,1,30.40581968
19,9,1,1,8.246523526
19,1,1,1,36.7072802
19,14,1,1,54.29333472
19,10,1,1,0.0
19,2,1,1,19.13564251
19,15,1,1,13.7385945
19,12,3,1,0.419612341
19,11,3,1,11.85943612
19,13,3,1,33.82793233
19,7,3,1,0.0
19,6,3,1,13.87014343
19,8,3,1,33.28584241
19,4,3,1,0.0
19,3,3,1,24.59821074
19,5,3,1,66.86881109
19,9,3,1,14.03184959
19,1,3,1,60.85990802
19,14,3,1,80.53864746
19,10,3,1,0.0
19,2,3,1,46.74806516
19,15,3,1,45.53588257
14,12,2,1,21.18588073
14,11,2,1,23.00642082
14,13,2,1,39.51659226
14,7,2,1,2.048615833
14,6,2,1,44.92520247
14,8,2,1,47.05254638
14,4,2,1,13.82100293
14,3,2,1,72.6088082
14,5,2,1,69.38989345
14,9,2,1,62.426823
14,1,2,1,76.21686958
14,14,2,1,70.35430221
14,10,2,1,59.99235473
14,2,2,1,75.38356191
14,15,2,1,78.29631742
14,12,1,1,26.29043032
14,11,1,1,34.77458228
14,13,1,1,37.39782282
14,7,1,1,0.96264489
14,6,1,1,39.32908802
14,8,1,1,40.32887688
14,4,1,1,4.451923676
14,3,1,1,61.04819615
14,5,1,1,59.7575144
14,9,1,1,57.84627264
14,1,1,1,65.93366748
14,14,1,1,63.71103229
14,10,1,1,38.01577432
14,2,1,1,66.0578891
14,15,1,1,62.40731324
14,12,3,1,28.72536954
14,11,3,1,34.91231211
14,13,3,1,45.90687609
14,7,3,1,1.413781414
14,6,3,1,50.43757677
14,8,3,1,52.0133379
14,4,3,1,5.620589612
14,3,3,1,73.06292012
14,5,3,1,75.59377488
14,9,3,1,76.3025428
14,1,3,1,80.02551627
14,14,3,1,83.65366275
14,10,3,1,45.11238212
14,2,3,1,78.61845192
14,15,3,1,84.40416295
11,12,2,1,8.912186757
11,11,2,1,10.72342611
11,13,2,1,11.81277895
11,7,2,1,1.84960131
11,6,2,1,9.065649451
11,8,2,1,13.83920399
11,4,2,1,4.278834497
11,3,2,1,16.48404533
11,5,2,1,17.45236147
11,9,2,1,18.18990312
11,1,2,1,23.65087488
11,14,2,1,26.69194458
11,10,2,1,8.194090633
11,2,2,1,14.81646107
11,15,2,1,16.67869351
11,12,1,1,4.385154303
11,11,1,1,27.07281953
11,13,1,1,30.11809644
11,7,1,1,0.0
11,6,1,1,25.94022732
11,8,1,1,35.19969401
11,4,1,1,0.478819391
11,3,1,1,47.92550874
11,5,1,1,50.62222146
11,9,1,1,38.10999093
11,1,1,1,54.30595244
11,14,1,1,57.95225277
11,10,1,1,3.496970929
11,2,1,1,46.50216111
11,15,1,1,49.89638876
11,12,3,1,14.03295033
11,11,3,1,33.32323005
11,13,3,1,44.03901684
11,7,3,1,4.510108394
11,6,3,1,31.15457228
11,8,3,1,42.55967392
11,4,3,1,16.12823791
11,3,3,1,58.864107
11,5,3,1,61.87528527
11,9,3,1,63.35366236
11,1,3,1,81.85780625
11,14,3,1,86.21496371
11,10,3,1,26.57993699
11,2,3,1,73.72948461
11,15,3,1,77.85078652
16,12,2,2,3.167837071
16,11,2,2,1.983204496
16,13,2,2,2.106143629
16,7,2,2,0.295056228
16,6,2,2,9.853260903
16,8,2,2,9.685019183
16,4,2,2,2.658633939
16,3,2,2,14.46737016
16,5,2,2,17.15607423
16,9,2,2,28.40072634
16,1,2,2,32.01759643
16,14,2,2,39.75657581
16,10,2,2,1.859601121
16,2,2,2,3.947187556
16,15,2,2,5.007207988
16,12,1,2,2.874679313
16,11,1,2,28.48464058
16,13,1,2,35.59381518
16,7,1,2,0.0
16,6,1,2,19.70724871
16,8,1,2,37.2145199
16,4,1,2,5.479660726
16,3,1,2,38.82629912
16,5,1,2,64.96884309
16,9,1,2,42.31281665
16,1,1,2,57.9744807
16,14,1,2,65.15148191
16,10,1,2,3.551606076
16,2,1,2,53.91867484
16,15,1,2,62.34681732
16,12,3,2,4.68080841
16,11,3,2,29.59583126
16,13,3,2,43.56818344
16,7,3,2,0.0
16,6,3,2,35.46998729
16,8,3,2,49.74093184
16,4,3,2,5.688672061
16,3,3,2,64.99704829
16,5,3,2,75.71719698
16,9,3,2,77.92695821
16,1,3,2,88.82757824
16,14,3,2,84.31065923
16,10,3,2,8.955957809
16,2,3,2,80.64990682
16,15,3,2,92.20931063
19,12,2,2,2.887815395
19,11,2,2,11.65626027
19,13,2,2,12.51034862
19,7,2,2,0.1532428
19,6,2,2,10.4212352
19,8,2,2,15.44371593
19,4,2,2,1.034854608
19,3,2,2,15.70792465
19,5,2,2,11.23128528
19,9,2,2,13.20129952
19,1,2,2,14.46827704
19,14,2,2,13.88482007
19,10,2,2,6.968372781
19,2,2,2,15.40870509
19,15,2,2,14.85665703
19,12,1,2,0.0
19,11,1,2,4.220973073
19,13,1,2,11.98186799
19,7,1,2,0.0
19,6,1,2,3.378377543
19,8,1,2,15.30703648
19,4,1,2,3.549284452
19,3,1,2,7.705318498
19,5,1,2,41.94054392
19,9,1,2,9.609943508
19,1,1,2,15.35251148
19,14,1,2,43.16671419
19,10,1,2,0.0
19,2,1,2,11.61765415
19,15,1,2,12.24697181
19,12,3,2,0.413827697
19,11,3,2,9.508022367
19,13,3,2,32.14841463
19,7,3,2,0.0
19,6,3,2,7.275251821
19,8,3,2,35.33585167
19,4,3,2,3.20619178
19,3,3,2,16.32124134
19,5,3,2,73.16269955
19,9,3,2,21.81045338
19,1,3,2,48.23235239
19,14,3,2,78.78970759
19,10,3,2,0.0
19,2,3,2,12.90161423
19,15,3,2,26.6793303
14,12,2,2,8.171441334
14,11,2,2,19.65092582
14,13,2,2,39.13544884
14,7,2,2,0.0
14,6,2,2,47.81434881
14,8,2,2,48.36396181
14,4,2,2,1.372286353
14,3,2,2,67.28395541
14,5,2,2,74.23518284
14,9,2,2,73.53944548
14,1,2,2,79.65524299
14,14,2,2,84.58893866
14,10,2,2,8.990373152
14,2,2,2,48.47717448
14,15,2,2,70.14574928
14,12,1,2,16.06858475
14,11,1,2,33.41994964
14,13,1,2,36.38014621
14,7,1,2,0.35921569
14,6,1,2,38.49679424
14,8,1,2,40.47969677
14,4,1,2,5.094725505
14,3,1,2,59.16896654
14,5,1,2,65.19833527
14,9,1,2,57.83107149
14,1,1,2,62.53871196
14,14,1,2,65.59087383
14,10,1,2,21.23653704
14,2,1,2,61.27839379
14,15,1,2,63.81281277
14,12,3,2,14.2414228
14,11,3,2,33.56777138
14,13,3,2,45.52244321
14,7,3,2,0.49264217
14,6,3,2,52.14134094
14,8,3,2,49.57379186
14,4,3,2,7.18319285
14,3,3,2,75.03674068
14,5,3,2,79.76639273
14,9,3,2,79.07949659
14,1,3,2,86.78620377
14,14,3,2,89.32312927
14,10,3,2,20.99661905
14,2,3,2,86.07412603
14,15,3,2,93.58777419
11,12,2,2,6.945630993
11,11,2,2,8.368171473
11,13,2,2,10.75855339
11,7,2,2,0.5287627
11,6,2,2,9.492103343
11,8,2,2,12.42396719
11,4,2,2,3.257714985
11,3,2,2,15.67304028
11,5,2,2,16.97838607
11,9,2,2,16.31613355
11,1,2,2,19.93006899
11,14,2,2,24.6686189
11,10,2,2,7.371601311
11,2,2,2,10.88559026
11,15,2,2,13.1837798
11,12,1,2,0.871820746
11,11,1,2,10.20185762
11,13,1,2,28.77460219
11,7,1,2,0.0
11,6,1,2,4.728362295
11,8,1,2,35.24488191
11,4,1,2,4.103392125
11,3,1,2,10.36729294
11,5,1,2,56.21933491
11,9,1,2,13.57914578
11,1,1,2,24.95867786
11,14,1,2,49.7806525
11,10,1,2,0.0
11,2,1,2,26.20309393
11,15,1,2,40.57039192
11,12,3,2,7.387205125
11,11,3,2,22.3492694
11,13,3,2,47.05511825
11,7,3,2,0.987020024
11,6,3,2,17.55880282
11,8,3,2,43.58283319
11,4,3,2,12.47762059
11,3,3,2,32.02304313
11,5,3,2,72.70979963
11,9,3,2,36.05565123
11,1,3,2,46.16924796
11,14,3,2,87.75322874
11,10,3,2,24.93118771
11,2,3,2,45.52509107
11,15,3,2,70.18702806
16,12,2,4,1.918248424
16,11,2,4,2.933858815
16,13,2,4,3.446957245
16,7,2,4,0.0
16,6,2,4,7.829216765
16,8,2,4,11.24955158
16,4,2,4,0.628858286
16,3,2,4,12.30029297
16,5,2,4,17.30024922
16,9,2,4,17.08713871
16,1,2,4,21.75875381
16,14,2,4,27.05720868
16,10,2,4,2.029011587
16,2,2,4,3.679918653
16,15,2,4,5.39705828
16,12,1,4,3.399446884
16,11,1,4,24.03126631
16,13,1,4,37.04718214
16,7,1,4,0.0
16,6,1,4,20.36820588
16,8,1,4,37.1376218
16,4,1,4,0.375286042
16,3,1,4,34.22216946
16,5,1,4,60.33199916
16,9,1,4,28.41978949
16,1,1,4,37.45572206
16,14,1,4,46.33728613
16,10,1,4,3.063860217
16,2,1,4,43.8122723
16,15,1,4,54.92415457
16,12,3,4,7.259820865
16,11,3,4,29.47262424
16,13,3,4,47.11942721
16,7,3,4,0.382305168
16,6,3,4,42.90896956
16,8,3,4,50.10463357
16,4,3,4,1.379250532
16,3,3,4,66.71317285
16,5,3,4,76.22505116
16,9,3,4,70.04834525
16,1,3,4,82.57086092
16,14,3,4,90.31730943
16,10,3,4,11.31144666
16,2,3,4,79.68761126
16,15,3,4,91.69839995
19,12,2,4,1.069060713
19,11,2,4,5.105134806
19,13,2,4,3.280980517
19,7,2,4,0.0
19,6,2,4,3.302452152
19,8,2,4,11.0075153
19,4,2,4,0.836644888
19,3,2,4,7.242678118
19,5,2,4,7.957289224
19,9,2,4,5.427048525
19,1,2,4,4.952408524
19,14,2,4,6.244420828
19,10,2,4,0.750246803
19,2,2,4,5.82300352
19,15,2,4,6.214566797
19,12,1,4,0.0
19,11,1,4,3.160193721
19,13,1,4,8.104754995
19,7,1,4,0.0
19,6,1,4,2.004686227
19,8,1,4,6.894237827
19,4,1,4,0.0
19,3,1,4,4.677881799
19,5,1,4,16.33859929
19,9,1,4,3.547951578
19,1,1,4,7.467378263
19,14,1,4,15.10235685
19,10,1,4,0.0
19,2,1,4,6.275458681
19,15,1,4,6.702513015
19,12,3,4,0.299153601
19,11,3,4,6.9479336
19,13,3,4,39.56647024
19,7,3,4,0.0
19,6,3,4,4.988380083
19,8,3,4,39.27719826
19,4,3,4,0.0
19,3,3,4,10.46965924
19,5,3,4,70.2716235
19,9,3,4,13.55922704
19,1,3,4,36.35900481
19,14,3,4,79.01720716
19,10,3,4,0.0
19,2,3,4,14.39054676
19,15,3,4,47.30915738
14,12,2,4,1.831351486
14,11,2,4,9.025273637
14,13,2,4,31.74709006
14,7,2,4,0.0
14,6,2,4,45.98289688
14,8,2,4,46.93920076
14,4,2,4,0.66547915
14,3,2,4,61.80395318
14,5,2,4,68.3339655
14,9,2,4,70.41045785
14,1,2,4,77.6347291
14,14,2,4,79.76966371
14,10,2,4,1.779970363
14,2,2,4,31.49662818
14,15,2,4,70.31871872
14,12,1,4,9.550418032
14,11,1,4,33.30841773
14,13,1,4,34.84480888
14,7,1,4,0.319224301
14,6,1,4,31.39385907
14,8,1,4,35.25588385
14,4,1,4,1.279456438
14,3,1,4,50.41927701
14,5,1,4,57.65452227
14,9,1,4,33.09635306
14,1,1,4,40.91072057
14,14,1,4,46.38749412
14,10,1,4,13.31813914
14,2,1,4,53.12382569
14,15,1,4,57.26273694
14,12,3,4,10.68115857
14,11,3,4,33.95037625
14,13,3,4,47.09445645
14,7,3,4,0.492662711
14,6,3,4,48.41843845
14,8,3,4,50.21013597
14,4,3,4,1.542228309
14,3,3,4,74.39518038
14,5,3,4,76.98654081
14,9,3,4,75.55480498
14,1,3,4,87.36384149
14,14,3,4,86.76065944
14,10,3,4,11.83956232
14,2,3,4,83.80386815
14,15,3,4,92.12702212
11,12,2,4,3.449624718
11,11,2,4,3.932288397
11,13,2,4,5.419599738
11,7,2,4,0.0
11,6,2,4,4.7783658
11,8,2,4,8.071196301
11,4,2,4,0.526967727
11,3,2,4,9.746425367
11,5,2,4,14.43785417
11,9,2,4,8.586375019
11,1,2,4,11.06445724
11,14,2,4,15.42196799
11,10,2,4,2.238996806
11,2,2,4,8.862814974
11,15,2,4,10.8296376
11,12,1,4,0.432282788
11,11,1,4,4.469322068
11,13,1,4,18.53801466
11,7,1,4,0.0
11,6,1,4,3.046255894
11,8,1,4,24.02218457
11,4,1,4,0.0
11,3,1,4,5.605744575
11,5,1,4,39.2434395
11,9,1,4,3.747141461
11,1,1,4,6.703331473
11,14,1,4,17.35228888
11,10,1,4,0.0
11,2,1,4,12.57405954
11,15,1,4,29.29764197
11,12,3,4,6.92498784
11,11,3,4,19.60222309
11,13,3,4,43.94123378
11,7,3,4,1.061200258
11,6,3,4,17.8480573
11,8,3,4,39.0058585
11,4,3,4,2.373221649
11,3,3,4,29.36083658
11,5,3,4,68.1907703
11,9,3,4,29.35743486
11,1,3,4,35.64598437
11,14,3,4,77.54677515
11,10,3,4,7.732563505
11,2,3,4,36.03481726
11,15,3,4,63.99072189
4,12,2,3,0.0
4,11,2,3,0.296524645
4,13,2,3,0.0
4,7,2,3,0.0
4,6,2,3,0.0
4,8,2,3,0.0
4,4,2,3,0.0
4,3,2,3,0.0
4,5,2,3,0.0
4,9,2,3,0.0
4,1,2,3,0.0
4,14,2,3,0.0
4,10,2,3,0.0
4,2,2,3,0.0
4,15,2,3,0.0
4,12,1,3,17.36491347
4,11,1,3,27.46647446
4,13,1,3,34.89767991
4,7,1,3,0.426836265
4,6,1,3,9.912732719
4,8,1,3,21.7977125
4,4,1,3,2.86790041
4,3,1,3,34.68012306
4,5,1,3,42.17741181
4,9,1,3,26.14998957
4,1,1,3,49.4018977
4,14,1,3,40.9724255
4,10,1,3,11.67138777
4,2,1,3,26.55730378
4,15,1,3,38.4179882
4,12,3,3,18.14790513
4,11,3,3,31.22142105
4,13,3,3,45.90521481
4,7,3,3,0.344428756
4,6,3,3,6.408110436
4,8,3,3,15.48048004
4,4,3,3,2.68757234
4,3,3,3,23.14452899
4,5,3,3,50.86354716
4,9,3,3,28.88381703
4,1,3,3,51.52656955
4,14,3,3,59.0740653
4,10,3,3,8.431077782
4,2,3,3,22.07470925
4,15,3,3,34.74690376
5,12,2,3,11.13292009
5,11,2,3,15.0324858
5,13,2,3,14.02259716
5,7,2,3,3.02090007
5,6,2,3,9.070205476
5,8,2,3,6.999679881
5,4,2,3,14.86219247
5,3,2,3,19.33424545
5,5,2,3,12.44362591
5,9,2,3,12.438351
5,1,2,3,18.58444117
5,14,2,3,17.39978172
5,10,2,3,17.22825534
5,2,2,3,8.798104801
5,15,2,3,11.59336493
5,12,1,3,2.550915003
5,11,1,3,9.795326165
5,13,1,3,19.55154349
5,7,1,3,0.0
5,6,1,3,0.602239969
5,8,1,3,2.613234135
5,4,1,3,0.0
5,3,1,3,3.339136515
5,5,1,3,3.546985039
5,9,1,3,10.00194934
5,1,1,3,18.5257144
5,14,1,3,21.49059564
5,10,1,3,1.445871909
5,2,1,3,0.929191796
5,15,1,3,3.66151941
5,12,3,3,10.78337463
5,11,3,3,27.09846988
5,13,3,3,23.3532112
5,7,3,3,0.0
5,6,3,3,5.298016227
5,8,3,3,10.26938874
5,4,3,3,1.52899949
5,3,3,3,19.26994536
5,5,3,3,30.9794262
5,9,3,3,18.83260332
5,1,3,3,28.69582004
5,14,3,3,28.02951353
5,10,3,3,4.247160433
5,2,3,3,18.76658525
5,15,3,3,26.7561311
6,12,2,3,0.522267307
6,11,2,3,0.0
6,13,2,3,0.0
6,7,2,3,0.0
6,6,2,3,0.0
6,8,2,3,0.0
6,4,2,3,0.0
6,3,2,3,0.0
6,5,2,3,0.0
6,9,2,3,0.0
6,1,2,3,0.0
6,14,2,3,0.0
6,10,2,3,0.0
6,2,2,3,0.0
6,15,2,3,0.0
6,12,1,3,0.757519124
6,11,1,3,0.546791384
6,13,1,3,0.70766924
6,7,1,3,0.0
6,6,1,3,0.0
6,8,1,3,1.933202382
6,4,1,3,0.0
6,3,1,3,1.204026973
6,5,1,3,0.602410789
6,9,1,3,0.0
6,1,1,3,1.437346554
6,14,1,3,1.530768374
6,10,1,3,0.0
6,2,1,3,0.0
6,15,1,3,0.027450906
6,12,3,3,16.82018282
6,11,3,3,21.42393699
6,13,3,3,19.15166059
6,7,3,3,0.423167396
6,6,3,3,4.73013199
6,8,3,3,9.35930625
6,4,3,3,3.525705852
6,3,3,3,17.85871647
6,5,3,3,21.48672588
6,9,3,3,7.156167613
6,1,3,3,11.85200713
6,14,3,3,13.49999802
6,10,3,3,4.333466821
6,2,3,3,12.51722888
6,15,3,3,18.54827099
21,12,2,3,16.76617673
21,11,2,3,27.47304315
21,13,2,3,35.89724622
21,7,2,3,0.850358426
21,6,2,3,9.607508599
21,8,2,3,11.82938133
21,4,2,3,8.822068949
21,3,2,3,25.87549138
21,5,2,3,34.29689514
21,9,2,3,17.200701
21,1,2,3,24.04057337
21,14,2,3,23.94536549
21,10,2,3,15.22072074
21,2,2,3,20.45508721
21,15,2,3,28.5480245
21,12,1,3,13.87079949
21,11,1,3,22.22290277
21,13,1,3,26.64038865
21,7,1,3,0.0
21,6,1,3,1.629425083
21,8,1,3,2.128691227
21,4,1,3,2.570236026
21,3,1,3,8.384736601
21,5,1,3,11.20904607
21,9,1,3,6.819997972
21,1,1,3,13.1450619
21,14,1,3,12.68763797
21,10,1,3,3.235819119
21,2,1,3,5.972926182
21,15,1,3,8.041639597
21,12,3,3,18.97711675
21,11,3,3,28.60232004
21,13,3,3,40.27113975
21,7,3,3,0.0
21,6,3,3,1.79441071
21,8,3,3,2.066222749
21,4,3,3,5.163801227
21,3,3,3,11.8907701
21,5,3,3,29.83775681
21,9,3,3,16.58042552
21,1,3,3,26.94242513
21,14,3,3,27.31009438
21,10,3,3,5.543745956
21,2,3,3,10.25341715
21,15,3,3,14.86685885
4,12,2,1,0.0
4,11,2,1,0.0
4,13,2,1,0.0
4,7,2,1,0.0
4,6,2,1,0.801086523
4,8,2,1,2.97427716
4,4,2,1,0.0
4,3,2,1,1.599458738
4,5,2,1,2.601590615
4,9,2,1,3.510094374
4,1,2,1,8.008432112
4,14,2,1,9.011992674
4,10,2,1,0.0
4,2,2,1,0.0
4,15,2,1,1.171055965
4,12,1,1,24.21309665
4,11,1,1,35.9238924
4,13,1,1,35.32665147
4,7,1,1,0.553507484
4,6,1,1,36.52871122
4,8,1,1,40.65115531
4,4,1,1,2.408749938
4,3,1,1,56.8433722
4,5,1,1,58.99233401
4,9,1,1,60.26102193
4,1,1,1,60.25206697
4,14,1,1,63.42879895
4,10,1,1,25.82773903
4,2,1,1,60.28357539
4,15,1,1,61.92858478
4,12,3,1,28.1327933
4,11,3,1,40.09723237
4,13,3,1,48.69500261
4,7,3,1,0.723968187
4,6,3,1,51.38895599
4,8,3,1,56.62080434
4,4,3,1,2.853941347
4,3,3,1,73.31932313
4,5,3,1,74.44046437
